content	date	key
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":2,""block"":1,""block_trial"":2,""stim"":""0010"",""shuffled_stim"":""0100"",""label"":0,""rt"":1587,""button_value"":1,""completion_code"":45336}"	2017-08-10T18:55:37	5186832555835392
"{""age"":34,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":358839,""dimension_condition"":4,""structure_condition"":""family"",""predictive_dim"":7,""predictive_idx"":0,""feature_positions"":""0_1_2_3"",""feature_dims"":""7_2_3_4_14_15_5_6_11_12_10_9_1_13_8_0"",""trial"":95,""block"":5,""block_trial"":15,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":901,""button_value"":1,""completion_code"":20240}"	2017-08-10T19:24:29	5188036488855552
"{""age"":58,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":778348,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":2,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""3_13_2_15_11_0_7_12_5_9_4_8_10_1_6_14"",""trial"":46,""block"":3,""block_trial"":6,""stim"":""1110"",""shuffled_stim"":""1110"",""label"":1,""rt"":1742,""button_value"":1,""completion_code"":31987}"	2017-08-10T19:08:52	5188842600529920
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":523528,""dimension_condition"":4,""structure_condition"":""intermediate"",""predictive_dim"":1,""predictive_idx"":0,""feature_positions"":""0_1_2_3"",""feature_dims"":""1_15_9_0_4_10_13_12_5_11_7_3_2_8_14_6"",""trial"":47,""block"":3,""block_trial"":7,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1281,""button_value"":1,""completion_code"":59906}"	2017-08-10T19:04:05	5188881121017856
"{""age"":35,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":86501,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":5,""feature_positions"":""4_5_9_7_2_0_3_8_6_1"",""feature_dims"":""10_3_5_11_12_14_0_7_4_13_15_6_8_9_2_1"",""trial"":90,""block"":5,""block_trial"":10,""stim"":""1101011100"",""shuffled_stim"":""0101011011"",""label"":1,""rt"":535,""button_value"":1,""completion_code"":19684}"	2017-08-10T19:40:09	5189289813999616
"{""age"":54,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":5302,""dimension_condition"":4,""structure_condition"":""family"",""predictive_dim"":5,""predictive_idx"":3,""feature_positions"":""2_3_1_0"",""feature_dims"":""8_1_12_5_10_15_2_0_3_13_11_7_6_14_9_4"",""trial"":30,""block"":2,""block_trial"":10,""stim"":""1011"",""shuffled_stim"":""1101"",""label"":1,""rt"":3265,""button_value"":1,""completion_code"":15320}"	2017-08-10T19:10:01	5190251886673920
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":497462,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":11,""feature_positions"":""8_1_14_4_13_10_9_3_12_6_15_0_11_7_2_5"",""feature_dims"":""9_8_6_11_4_10_0_3_13_2_7_5_14_12_1_15"",""trial"":20,""block"":1,""block_trial"":20,""stim"":""1111110100101100"",""shuffled_stim"":""0101110110010111"",""label"":1,""rt"":2905,""button_value"":1,""completion_code"":17402}"	2017-08-10T20:20:05	5191068198895616
"{""age"":37,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":726387,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":5,""feature_positions"":""1_3_4_8_9_0_6_2_5_7"",""feature_dims"":""11_1_3_14_2_5_7_9_13_15_6_12_4_8_0_10"",""trial"":34,""block"":2,""block_trial"":14,""stim"":""1111110101"",""shuffled_stim"":""1110110111"",""label"":1,""rt"":1199,""button_value"":0,""completion_code"":63171}"	2017-08-10T18:59:44	5191472462692352
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":496875,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""6_3_5_4_15_1_8_11_7_2_13_10_9_14_12_0"",""trial"":92,""block"":5,""block_trial"":12,""stim"":""1000"",""shuffled_stim"":""0100"",""label"":1,""rt"":964,""button_value"":1,""completion_code"":38659}"	2017-08-10T18:55:58	5191872163086336
"{""age"":33,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":278449,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":3,""predictive_idx"":5,""feature_positions"":""5_7_1_9_2_0_3_4_8_6"",""feature_dims"":""9_14_4_5_12_3_10_2_15_11_6_8_1_0_7_13"",""trial"":50,""block"":3,""block_trial"":10,""stim"":""0000000000"",""shuffled_stim"":""0000000000"",""label"":0,""rt"":2063,""button_value"":0,""completion_code"":86544}"	2017-08-10T19:58:16	5192493591166976
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":496875,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""6_3_5_4_15_1_8_11_7_2_13_10_9_14_12_0"",""trial"":46,""block"":3,""block_trial"":6,""stim"":""0110"",""shuffled_stim"":""1001"",""label"":1,""rt"":1119,""button_value"":0,""completion_code"":38659}"	2017-08-10T18:51:32	5192684180340736
"{""age"":26,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":110418,""dimension_condition"":4,""structure_condition"":""family"",""predictive_dim"":15,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""10_4_15_5_6_7_13_8_12_9_14_2_0_1_11_3"",""trial"":16,""block"":1,""block_trial"":16,""stim"":""0010"",""shuffled_stim"":""0100"",""label"":0,""rt"":929,""button_value"":0,""completion_code"":74872}"	2017-08-10T20:08:58	5193104281829376
"{""age"":33,""gender"":""male"",""country"":""India"",""experiment"":""exp_one_no_timer"",""subject_ID"":13133,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":1,""predictive_idx"":15,""feature_positions"":""12_7_4_14_15_2_6_5_8_3_1_9_10_11_13_0"",""feature_dims"":""5_6_9_2_4_13_11_15_0_3_8_7_12_14_10_1"",""trial"":95,""block"":5,""block_trial"":15,""stim"":""0000010000000000"",""shuffled_stim"":""0000000100000000"",""label"":0,""rt"":1855,""button_value"":0,""completion_code"":16426}"	2017-08-10T20:42:35	5193335941627904
"{""age"":36,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":817340,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":0,""predictive_idx"":13,""feature_positions"":""8_6_11_4_12_9_10_1_5_7_15_13_14_0_2_3"",""feature_dims"":""11_15_12_13_10_1_9_7_5_3_14_8_2_0_4_6"",""trial"":64,""block"":4,""block_trial"":4,""stim"":""0011010100010001"",""shuffled_stim"":""0010000011100011"",""label"":0,""rt"":4817,""button_value"":0,""completion_code"":46460}"	2017-08-10T18:56:18	5193344263127040
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":323685,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":2,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""12_2_0_8_15_10_14_7_13_6_11_1_4_3_9_5"",""trial"":31,""block"":2,""block_trial"":11,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":2060,""button_value"":1,""completion_code"":23606}"	2017-08-10T19:06:42	5193727588958208
"{""age"":35,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":86501,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":5,""feature_positions"":""4_5_9_7_2_0_3_8_6_1"",""feature_dims"":""10_3_5_11_12_14_0_7_4_13_15_6_8_9_2_1"",""trial"":27,""block"":2,""block_trial"":7,""stim"":""1011011001"",""shuffled_stim"":""0110111010"",""label"":1,""rt"":603,""button_value"":0,""completion_code"":19684}"	2017-08-10T19:20:59	5194362170376192
"{""age"":32,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":755525,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":13,""predictive_idx"":6,""feature_positions"":""1_10_4_6_7_9_0_5_13_8_15_3_14_2_12_11"",""feature_dims"":""12_3_8_15_10_1_13_4_2_0_14_11_6_7_9_5"",""trial"":94,""block"":5,""block_trial"":14,""stim"":""1100111011011111"",""shuffled_stim"":""1011011111101011"",""label"":1,""rt"":3687,""button_value"":1,""completion_code"":64895}"	2017-08-10T19:27:57	5194555175469056
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":61,""block"":4,""block_trial"":1,""stim"":""0011"",""shuffled_stim"":""0101"",""label"":0,""rt"":2955,""button_value"":0,""completion_code"":45336}"	2017-08-10T19:01:38	5195583014830080
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":497462,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":11,""feature_positions"":""8_1_14_4_13_10_9_3_12_6_15_0_11_7_2_5"",""feature_dims"":""9_8_6_11_4_10_0_3_13_2_7_5_14_12_1_15"",""trial"":32,""block"":2,""block_trial"":12,""stim"":""0100111010101010"",""shuffled_stim"":""1111010011000001"",""label"":0,""rt"":1133,""button_value"":0,""completion_code"":17402}"	2017-08-10T20:21:27	5195990499852288
"{""age"":33,""gender"":""male"",""country"":""India"",""experiment"":""exp_one_no_timer"",""subject_ID"":13133,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":1,""predictive_idx"":15,""feature_positions"":""12_7_4_14_15_2_6_5_8_3_1_9_10_11_13_0"",""feature_dims"":""5_6_9_2_4_13_11_15_0_3_8_7_12_14_10_1"",""trial"":60,""block"":3,""block_trial"":20,""stim"":""1111111111111111"",""shuffled_stim"":""1111111111111111"",""label"":1,""rt"":1365,""button_value"":1,""completion_code"":16426}"	2017-08-10T20:39:34	5196222159650816
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":308355,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":9,""predictive_idx"":4,""feature_positions"":""3_4_7_5_0_1_8_2_9_6"",""feature_dims"":""6_5_2_15_9_7_8_12_11_13_10_4_14_0_1_3"",""trial"":55,""block"":3,""block_trial"":15,""stim"":""0000111010"",""shuffled_stim"":""0101001001"",""label"":1,""rt"":1286,""button_value"":1,""completion_code"":13989}"	2017-08-10T20:04:33	5196513680556032
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":583424,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""2_14_9_4_3_13_15_6_10_7_8_0_1_12_5_11"",""feature_dims"":""10_7_5_2_6_3_0_4_9_13_8_15_11_1_12_14"",""trial"":48,""block"":3,""block_trial"":8,""stim"":""1111101111100010"",""shuffled_stim"":""1111100111111000"",""label"":1,""rt"":4079,""button_value"":0,""completion_code"":88748}"	2017-08-10T18:53:48	5196832581877760
"{""age"":26,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":106729,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":14,""predictive_idx"":6,""feature_positions"":""15_9_10_14_1_3_0_2_13_5_12_4_11_8_7_6"",""feature_dims"":""11_6_2_3_4_8_14_1_0_10_9_5_7_15_12_13"",""trial"":16,""block"":1,""block_trial"":16,""stim"":""0110111011000110"",""shuffled_stim"":""0101100111010101"",""label"":0,""rt"":3103,""button_value"":0,""completion_code"":31528}"	2017-08-10T19:42:32	5196842245554176
"{""age"":23,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":854232,""dimension_condition"":4,""structure_condition"":""intermediate"",""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""2_11_3_12_7_10_0_13_4_5_1_6_15_14_9_8"",""trial"":7,""block"":1,""block_trial"":7,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":3019,""button_value"":1,""completion_code"":58531}"	2017-08-10T19:02:35	5198085907021824
"{""age"":33,""gender"":""male"",""country"":""India"",""experiment"":""exp_one_no_timer"",""subject_ID"":13133,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":1,""predictive_idx"":15,""feature_positions"":""12_7_4_14_15_2_6_5_8_3_1_9_10_11_13_0"",""feature_dims"":""5_6_9_2_4_13_11_15_0_3_8_7_12_14_10_1"",""trial"":49,""block"":3,""block_trial"":9,""stim"":""0010100000000000"",""shuffled_stim"":""0010010000000000"",""label"":0,""rt"":721,""button_value"":0,""completion_code"":16426}"	2017-08-10T20:38:41	5198258242584576
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":308355,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":9,""predictive_idx"":4,""feature_positions"":""3_4_7_5_0_1_8_2_9_6"",""feature_dims"":""6_5_2_15_9_7_8_12_11_13_10_4_14_0_1_3"",""trial"":6,""block"":1,""block_trial"":6,""stim"":""0010101010"",""shuffled_stim"":""0100001101"",""label"":0,""rt"":2488,""button_value"":1,""completion_code"":13989}"	2017-08-10T19:57:24	5199025833771008
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":496875,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""6_3_5_4_15_1_8_11_7_2_13_10_9_14_12_0"",""trial"":71,""block"":4,""block_trial"":11,""stim"":""1101"",""shuffled_stim"":""0111"",""label"":1,""rt"":1194,""button_value"":1,""completion_code"":38659}"	2017-08-10T18:54:03	5199144884895744
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":609175,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":13,""predictive_idx"":7,""feature_positions"":""9_8_11_15_4_5_3_0_12_13_6_14_10_2_7_1"",""feature_dims"":""3_1_7_8_4_10_2_13_9_0_5_6_14_15_12_11"",""trial"":86,""block"":5,""block_trial"":6,""stim"":""0000000000010110"",""shuffled_stim"":""0010000001010000"",""label"":0,""rt"":3410,""button_value"":0,""completion_code"":19027}"	2017-08-10T20:33:15	5199470228668416
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":829361,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":13,""predictive_idx"":4,""feature_positions"":""4_3_5_12_0_1_15_11_8_7_14_6_13_10_2_9"",""feature_dims"":""3_11_15_0_13_12_5_9_4_14_2_1_6_7_8_10"",""trial"":5,""block"":1,""block_trial"":5,""stim"":""1001000111011110"",""shuffled_stim"":""0101100111101001"",""label"":1,""rt"":1415,""button_value"":1,""completion_code"":23132}"	2017-08-10T19:20:04	5200507731705856
"{""age"":58,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":778348,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":2,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""3_13_2_15_11_0_7_12_5_9_4_8_10_1_6_14"",""trial"":50,""block"":3,""block_trial"":10,""stim"":""0001"",""shuffled_stim"":""0001"",""label"":0,""rt"":1789,""button_value"":0,""completion_code"":31987}"	2017-08-10T19:09:15	5201721865273344
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":171098,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""6_4_0_5_8_9_3_2_7_1"",""feature_dims"":""13_15_8_0_12_11_5_4_6_10_14_2_3_9_1_7"",""trial"":84,""block"":5,""block_trial"":4,""stim"":""0101111110"",""shuffled_stim"":""1101101011"",""label"":1,""rt"":6086,""button_value"":1,""completion_code"":94264}"	2017-08-10T19:41:19	5202363157577728
"{""age"":32,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":755525,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":13,""predictive_idx"":6,""feature_positions"":""1_10_4_6_7_9_0_5_13_8_15_3_14_2_12_11"",""feature_dims"":""12_3_8_15_10_1_13_4_2_0_14_11_6_7_9_5"",""trial"":82,""block"":5,""block_trial"":2,""stim"":""0011011110000010"",""shuffled_stim"":""0001100101011100"",""label"":0,""rt"":2259,""button_value"":1,""completion_code"":64895}"	2017-08-10T19:26:38	5202762455318528
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":523528,""dimension_condition"":4,""structure_condition"":""intermediate"",""predictive_dim"":1,""predictive_idx"":0,""feature_positions"":""0_1_2_3"",""feature_dims"":""1_15_9_0_4_10_13_12_5_11_7_3_2_8_14_6"",""trial"":20,""block"":1,""block_trial"":20,""stim"":""1000"",""shuffled_stim"":""1000"",""label"":0,""rt"":802,""button_value"":1,""completion_code"":59906}"	2017-08-10T19:01:17	5203061895069696
"{""age"":44,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":431053,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":2,""feature_positions"":""1_3_0_2"",""feature_dims"":""12_9_5_4_0_11_14_15_2_6_13_8_7_3_1_10"",""trial"":7,""block"":1,""block_trial"":7,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1587,""button_value"":0,""completion_code"":23509}"	2017-08-10T19:27:31	5204424741879808
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":497462,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":11,""feature_positions"":""8_1_14_4_13_10_9_3_12_6_15_0_11_7_2_5"",""feature_dims"":""9_8_6_11_4_10_0_3_13_2_7_5_14_12_1_15"",""trial"":51,""block"":3,""block_trial"":11,""stim"":""1011010000010110"",""shuffled_stim"":""0010100100011011"",""label"":1,""rt"":1346,""button_value"":1,""completion_code"":17402}"	2017-08-10T20:23:38	5206434786574336
"{""age"":25,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":830443,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":9,""predictive_idx"":3,""feature_positions"":""4_9_2_0_14_13_1_6_7_12_11_5_10_8_3_15"",""feature_dims"":""10_11_5_9_13_8_2_12_6_14_3_1_15_4_0_7"",""trial"":62,""block"":4,""block_trial"":2,""stim"":""1111110111111011"",""shuffled_stim"":""1111101011111111"",""label"":1,""rt"":1717,""button_value"":1,""completion_code"":27747}"	2017-08-10T19:41:08	5206473307062272
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":3047,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""9_13_6_12_3_7_2_11_14_15_1_8_4_0_10_5"",""trial"":75,""block"":4,""block_trial"":15,""stim"":""0001"",""shuffled_stim"":""0010"",""label"":1,""rt"":1326,""button_value"":0,""completion_code"":11922}"	2017-08-10T18:53:57	5206676378484736
"{""age"":37,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":726387,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":5,""feature_positions"":""1_3_4_8_9_0_6_2_5_7"",""feature_dims"":""11_1_3_14_2_5_7_9_13_15_6_12_4_8_0_10"",""trial"":35,""block"":2,""block_trial"":15,""stim"":""1010011010"",""shuffled_stim"":""0001011110"",""label"":1,""rt"":3446,""button_value"":1,""completion_code"":63171}"	2017-08-10T18:59:52	5207803538964480
"{""age"":58,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":778348,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":2,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""3_13_2_15_11_0_7_12_5_9_4_8_10_1_6_14"",""trial"":13,""block"":1,""block_trial"":13,""stim"":""1101"",""shuffled_stim"":""0111"",""label"":1,""rt"":1579,""button_value"":1,""completion_code"":31987}"	2017-08-10T19:05:04	5208325645926400
"{""age"":23,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":854232,""dimension_condition"":4,""structure_condition"":""intermediate"",""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""2_11_3_12_7_10_0_13_4_5_1_6_15_14_9_8"",""trial"":88,""block"":5,""block_trial"":8,""stim"":""1100"",""shuffled_stim"":""0101"",""label"":1,""rt"":1702,""button_value"":0,""completion_code"":58531}"	2017-08-10T19:11:36	5209658964836352
"{""age"":36,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":817340,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":0,""predictive_idx"":13,""feature_positions"":""8_6_11_4_12_9_10_1_5_7_15_13_14_0_2_3"",""feature_dims"":""11_15_12_13_10_1_9_7_5_3_14_8_2_0_4_6"",""trial"":21,""block"":2,""block_trial"":1,""stim"":""1011111111101001"",""shuffled_stim"":""1101111011100111"",""label"":1,""rt"":2402,""button_value"":1,""completion_code"":46460}"	2017-08-10T18:50:46	5210696467873792
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":37,""block"":2,""block_trial"":17,""stim"":""0101"",""shuffled_stim"":""1001"",""label"":0,""rt"":2535,""button_value"":0,""completion_code"":45336}"	2017-08-10T18:58:58	5210928127672320
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":609175,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":13,""predictive_idx"":7,""feature_positions"":""9_8_11_15_4_5_3_0_12_13_6_14_10_2_7_1"",""feature_dims"":""3_1_7_8_4_10_2_13_9_0_5_6_14_15_12_11"",""trial"":82,""block"":5,""block_trial"":2,""stim"":""1101111111010111"",""shuffled_stim"":""1111111101110011"",""label"":1,""rt"":1547,""button_value"":1,""completion_code"":19027}"	2017-08-10T20:32:50	5211021811646464
"{""age"":23,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":709551,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":8,""predictive_idx"":12,""feature_positions"":""1_13_2_4_11_5_14_7_15_12_3_9_0_6_8_10"",""feature_dims"":""11_4_2_13_14_3_9_6_1_0_15_7_8_5_12_10"",""trial"":95,""block"":5,""block_trial"":15,""stim"":""0101100000000000"",""shuffled_stim"":""1001000000100000"",""label"":0,""rt"":797,""button_value"":1,""completion_code"":91823}"	2017-08-10T19:04:52	5212339024429056
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":171098,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""6_4_0_5_8_9_3_2_7_1"",""feature_dims"":""13_15_8_0_12_11_5_4_6_10_14_2_3_9_1_7"",""trial"":91,""block"":5,""block_trial"":11,""stim"":""1111111111"",""shuffled_stim"":""1111111111"",""label"":1,""rt"":1283,""button_value"":1,""completion_code"":94264}"	2017-08-10T19:41:58	5213701871239168
"{""age"":30,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":267034,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""13_3_6_8_10_15_7_14_2_0_9_4_1_5_12_11"",""trial"":13,""block"":1,""block_trial"":13,""stim"":""1001"",""shuffled_stim"":""1100"",""label"":1,""rt"":991,""button_value"":1,""completion_code"":45137}"	2017-08-10T18:51:19	5213814345695232
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":3047,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""9_13_6_12_3_7_2_11_14_15_1_8_4_0_10_5"",""trial"":16,""block"":1,""block_trial"":16,""stim"":""0110"",""shuffled_stim"":""1001"",""label"":0,""rt"":1266,""button_value"":1,""completion_code"":11922}"	2017-08-10T18:47:45	5214105866600448
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":608264,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":5,""feature_positions"":""5_9_2_3_4_0_1_8_6_7"",""feature_dims"":""14_6_0_9_3_13_5_15_12_1_10_8_7_2_4_11"",""trial"":31,""block"":2,""block_trial"":11,""stim"":""0000100010"",""shuffled_stim"":""0000100100"",""label"":0,""rt"":2295,""button_value"":0,""completion_code"":92260}"	2017-08-10T19:19:34	5214916004806656
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":457913,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":12,""predictive_idx"":1,""feature_positions"":""2_0_1_3"",""feature_dims"":""15_12_10_5_14_2_13_9_11_1_6_3_0_4_8_7"",""trial"":64,""block"":4,""block_trial"":4,""stim"":""0010"",""shuffled_stim"":""1000"",""label"":0,""rt"":2101,""button_value"":0,""completion_code"":72561}"	2017-08-10T22:31:54	5215557297111040
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":25,""block"":2,""block_trial"":5,""stim"":""1100"",""shuffled_stim"":""1010"",""label"":1,""rt"":1292,""button_value"":1,""completion_code"":45336}"	2017-08-10T18:57:53	5215850428628992
